"","Generation","strategy","zo","ratio","fit_media","fit_sd"
"4268",33,"fit_O",12,1.5,11.3975630792462,0.0789756987536786
"4269",33,"fit_O",13,1.625,11.6708296462393,3.24906552970574
"4270",33,"fit_O",14,1.75,6.25771853420989,7.10473182853864
"4271",33,"fit_O",15,1.875,2.56591484541599,5.77051841745502
"4272",33,"fit_O",16,2,1.44545611812443,4.93590543691844
"4273",33,"fit_O",17,2.125,1.46295889166503,5.00252155907214
"4274",33,"fit_O",18,2.25,1.69228571058534,5.13592193870036
"4275",33,"fit_O",19,2.375,2.36016041671075,6.13962887349284
"4276",33,"fit_O",20,2.5,1.61735383128015,5.179081246832
"4277",33,"fit_O",21,2.625,2.90894263782779,6.33044691473018
"4278",33,"fit_O",22,2.75,3.32392537202509,6.26778940445557
"4279",33,"fit_O",23,2.875,2.50668851586105,5.7492172512197
"4280",33,"fit_O",24,3,2.42269647453437,5.79973230172513
"4281",33,"fit_O",25,3.125,11.6170162960829,1.5309335926894
"4282",33,"fit_O",26,3.25,12.9074331535327,0.487029563591383
"4283",33,"fit_O",27,3.375,11.7558668529684,0.420502824793564
"4284",33,"fit_O",28,3.5,12.0290581888035,0.389320296563661
"4285",33,"fit_O",29,3.625,12.4259501424017,0.228524899541354
"4286",33,"fit_O",30,3.75,12.89810587336,0.225344627459322
"4287",33,"fit_O",31,3.875,13.1474161155466,0.254491800613015
"4288",33,"fit_O",32,4,13.5338662825745,0.275805509629029
"4289",33,"fit_Y",1,0.125,8.41713400504036,0.0573442454237202
"4290",33,"fit_Y",2,0.25,7.92088108303303,0.0504850547490698
"4291",33,"fit_Y",3,0.375,7.76088287537413,0.0674183330917161
"4292",33,"fit_Y",4,0.5,7.52511551618216,0.0351071622826988
"4293",33,"fit_Y",5,0.625,8.04277158299585,0.0230913836878404
"4294",33,"fit_Y",6,0.75,8.4718548810682,0.0203184876812317
"4295",33,"fit_Y",7,0.875,8.54434345622473,0.0248330212476633
"4296",33,"fit_Y",8,1,8.64159933678138,0.0441706632942265
"4297",33,"fit_Y",9,1.125,8.92327505956214,0.0710460623782249
"4298",33,"fit_Y",10,1.25,9.15720687042566,0.154225684028058
"4299",33,"fit_Y",11,1.375,9.30471822820318,0.186814065188492
"4300",33,"fit_Y",12,1.5,9.61142662411608,0.266816778166956
"4301",33,"fit_Y",13,1.625,9.39591259525438,0.627899076544442
"4302",33,"fit_Y",14,1.75,8.31487313051414,0.454603765706118
"4303",33,"fit_Y",15,1.875,8.05207895509151,0.172536097313158
"4304",33,"fit_Y",16,2,8.0217796304397,0.0795412788934532
"4305",33,"fit_Y",17,2.125,8.02122922772749,0.0852786306949
"4306",33,"fit_Y",18,2.25,8.0269824321847,0.0943774506358662
"4307",33,"fit_Y",19,2.375,8.03516662958636,0.100767781508641
"4308",33,"fit_Y",20,2.5,8.02735640243727,0.0992956712087499
"4309",33,"fit_Y",21,2.625,8.03309357435467,0.102454045371777
"4310",33,"fit_Y",22,2.75,8.03173847267837,0.100115215481678
"4311",33,"fit_Y",23,2.875,8.02243947822587,0.0768624569498752
"4312",33,"fit_Y",24,3,8.02290333535641,0.0776777952124806
"4313",33,"fit_Y",25,3.125,8.48063665875552,0.217480921064235
"4314",33,"fit_Y",26,3.25,10.5180598126892,0.399631023510835
"4315",33,"fit_Y",27,3.375,9.06959274437219,0.340251354388568
"4316",33,"fit_Y",28,3.5,9.32494201798132,0.431898191122532
"4317",33,"fit_Y",29,3.625,10.8010096467127,0.502100639539657
"4318",33,"fit_Y",30,3.75,12.2251009735808,0.517706117600605
"4319",33,"fit_Y",31,3.875,13.509332237308,0.555519191293903
"4320",33,"fit_Y",32,4,14.5220827476842,0.622521006790235
"4321",33,"fit_total",1,0.125,5.387653,0.149738218338917
"4322",33,"fit_total",2,0.25,5.2985165,0.105318661726345
"4323",33,"fit_total",3,0.375,5.0325215,0.164094137840097
"4324",33,"fit_total",4,0.5,4.917932,0.175643954100678
"4325",33,"fit_total",5,0.625,5.989117,0.106197772718184
"4326",33,"fit_total",6,0.75,7.010179,0.0879842103545697
"4327",33,"fit_total",7,0.875,7.1020855,0.0795349644524629
"4328",33,"fit_total",8,1,7.212729,0.0854745688979057
"4329",33,"fit_total",9,1.125,7.9355125,0.101148879514408
"4330",33,"fit_total",10,1.25,8.282452,0.235945856753603
"4331",33,"fit_total",11,1.375,8.2019715,0.316988839641592
"4332",33,"fit_total",12,1.5,7.9155915,0.594186382096935
"4333",33,"fit_total",13,1.625,6.3395435,0.967320101032416
"4334",33,"fit_total",14,1.75,6.280149,1.02447032165333
"4335",33,"fit_total",15,1.875,7.4903955,0.78400482012842
"4336",33,"fit_total",16,2,7.8452295,0.484936011976703
"4337",33,"fit_total",17,2.125,7.915022,0.514319737213019
"4338",33,"fit_total",18,2.25,7.8657965,0.454552620341522
"4339",33,"fit_total",19,2.375,7.9332855,0.409217557366889
"4340",33,"fit_total",20,2.5,7.9507485,0.349318619315887
"4341",33,"fit_total",21,2.625,8.0226625,0.224466771896435
"4342",33,"fit_total",22,2.75,8.0497105,0.170119979689766
"4343",33,"fit_total",23,2.875,7.998663,0.258617561589746
"4344",33,"fit_total",24,3,8.03482,0.126340396380476
"4345",33,"fit_total",25,3.125,8.5164535,0.233030605053642
"4346",33,"fit_total",26,3.25,10.6592355,0.378437506569493
"4347",33,"fit_total",27,3.375,9.1354645,0.346372212162485
"4348",33,"fit_total",28,3.5,9.399623,0.440038584420489
"4349",33,"fit_total",29,3.625,10.890358,0.483471918466269
"4350",33,"fit_total",30,3.75,12.279471,0.476895120194846
"4351",33,"fit_total",31,3.875,13.47341,0.511919554276358
"4352",33,"fit_total",32,4,14.415896,0.575716254320554
"4353",34,"fit_B",1,0.125,6.16587667975063,0.135228054672189
"4354",34,"fit_B",2,0.25,5.20986670210352,0.159863490842849
"4355",34,"fit_B",3,0.375,4.9675891597388,0.168625683354635
"4356",34,"fit_B",4,0.5,4.73750160251453,0.144807618749367
"4357",34,"fit_B",5,0.625,5.20832282693103,0.102826977073549
"4358",34,"fit_B",6,0.75,5.7887467477298,0.104902465275409
"4359",34,"fit_B",7,0.875,5.86683736617246,0.100021228161056
"4360",34,"fit_B",8,1,5.91437050004073,0.122624802983273
"4361",34,"fit_B",9,1.125,5.99809729930648,0.135863587538287
"4362",34,"fit_B",10,1.25,5.66840340557986,0.222708850262224
"4363",34,"fit_B",11,1.375,5.56673606911875,0.275313671446376
"4364",34,"fit_B",12,1.5,5.14300744516329,0.361424634554114
"4365",34,"fit_B",13,1.625,4.37239459803088,0.214570747123604
"4366",34,"fit_B",14,1.75,3.94186869321162,1.33187072823234
"4367",34,"fit_B",15,1.875,2.26399338842814,2.42306399206084
"4368",34,"fit_B",16,2,0.934902400135581,1.88616079824689
"4369",34,"fit_B",17,2.125,0.763643973331779,1.77047217333003
"4370",34,"fit_B",18,2.25,1.09373808607073,2.18854063542324
"4371",34,"fit_B",19,2.375,1.10519848244526,2.1878017891006
"4372",34,"fit_B",20,2.5,0.759423290870848,1.94898569023755
"4373",34,"fit_B",21,2.625,0.799998852642591,2.1353435482167
"4374",34,"fit_B",22,2.75,0.473956839073876,1.63209973343808
"4375",34,"fit_B",23,2.875,0.436088904547548,1.51484178943902
"4376",34,"fit_B",24,3,0.356343299465732,1.42069587306508
"4377",34,"fit_B",25,3.125,0.184167782044945,1.07170553863098
"4378",34,"fit_B",26,3.25,0.0531964573268921,0.531964573268921
"4379",34,"fit_B",27,3.375,0.136982042347896,0.981842224268731
"4380",34,"fit_B",28,3.5,0.159561101549053,1.16396000785954
"4381",34,"fit_B",29,3.625,0,0
"4382",34,"fit_B",30,3.75,0,0
"4383",34,"fit_B",31,3.875,0,0
"4384",34,"fit_B",32,4,0,0
"4385",34,"fit_O",1,0.125,2.93425112963786,0.0938085197090201
"4386",34,"fit_O",2,0.25,4.1850374313441,0.0361990437300762
"4387",34,"fit_O",3,0.375,4.13447303509652,0.0445196919796437
"4388",34,"fit_O",4,0.5,4.14142266708041,0.0612120799825637
"4389",34,"fit_O",5,0.625,5.84601961738674,0.0489781027747755
"4390",34,"fit_O",6,0.75,7.40489103860586,0.048284880355208
"4391",34,"fit_O",7,0.875,7.37714088920654,0.0530611624706253
"4392",34,"fit_O",8,1,7.34775131502696,0.0588624808506737
"4393",34,"fit_O",9,1.125,9.14293265203141,0.0540370655116085
"4394",34,"fit_O",10,1.25,10.6203684539606,0.101104349771346
"4395",34,"fit_O",11,1.375,10.8565008228096,0.134787612355063
"4396",34,"fit_O",12,1.5,11.3896804581927,0.0781931857815988
"4397",34,"fit_O",13,1.625,11.6713493504406,3.24640338868309
"4398",34,"fit_O",14,1.75,6.25087326055988,7.09750819481567
"4399",34,"fit_O",15,1.875,2.5854904823078,5.80733121525807
"4400",34,"fit_O",16,2,1.44802467932608,4.94346528602621
"4401",34,"fit_O",17,2.125,1.46594988573559,5.01195843479132
"4402",34,"fit_O",18,2.25,1.70476343024772,5.16988232930747
"4403",34,"fit_O",19,2.375,2.36085998343907,6.14102958504961
"4404",34,"fit_O",20,2.5,1.57007885487085,5.07462257025255
"4405",34,"fit_O",21,2.625,2.92748865373855,6.40252906672482
"4406",34,"fit_O",22,2.75,3.17696495088051,6.12550060565512
"4407",34,"fit_O",23,2.875,2.53902370039726,5.73057108853989
"4408",34,"fit_O",24,3,2.39128351985546,5.75943515371548
"4409",34,"fit_O",25,3.125,11.5935708212849,1.35169463512706
"4410",34,"fit_O",26,3.25,12.9303500426447,0.563613769973362
"4411",34,"fit_O",27,3.375,11.8279356354042,0.544540444313875
"4412",34,"fit_O",28,3.5,12.0578181153362,0.371719690094068
"4413",34,"fit_O",29,3.625,12.4135678484981,0.214086222830253
"4414",34,"fit_O",30,3.75,12.8893540384954,0.261615830952668
"4415",34,"fit_O",31,3.875,13.1674362340477,0.247522424035756
"4416",34,"fit_O",32,4,13.4382157152398,0.27312641123838
"4417",34,"fit_Y",1,0.125,8.42479308068014,0.055074529152282
"4418",34,"fit_Y",2,0.25,7.91952661203356,0.0524300597496474
"4419",34,"fit_Y",3,0.375,7.76072352777306,0.0662812792184745
"4420",34,"fit_Y",4,0.5,7.52965441128294,0.03573275632867
"4421",34,"fit_Y",5,0.625,8.04096999907189,0.0247173387870258
"4422",34,"fit_Y",6,0.75,8.47223231199685,0.0211974847389667
"4423",34,"fit_Y",7,0.875,8.54299058329782,0.02316772651077
"4424",34,"fit_Y",8,1,8.62385157332854,0.0408946409113478
"4425",34,"fit_Y",9,1.125,8.93162539465245,0.0701913389621707
"4426",34,"fit_Y",10,1.25,9.1618455182719,0.147539204745291
"4427",34,"fit_Y",11,1.375,9.31366711433144,0.190091522949141
"4428",34,"fit_Y",12,1.5,9.5934048527141,0.251802924422721
"4429",34,"fit_Y",13,1.625,9.42597318054544,0.635240417567729
"4430",34,"fit_Y",14,1.75,8.34671190263141,0.49885670921626
"4431",34,"fit_Y",15,1.875,8.0573188410337,0.185026957242764
"4432",34,"fit_Y",16,2,8.02262220444778,0.0841116267341114
"4433",34,"fit_Y",17,2.125,8.02454922609025,0.103718794721837
"4434",34,"fit_Y",18,2.25,8.02954657507399,0.10742258147316
"4435",34,"fit_Y",19,2.375,8.03476744025498,0.098334328860643
"4436",34,"fit_Y",20,2.5,8.03098114014981,0.112748470862375
"4437",34,"fit_Y",21,2.625,8.03446125452583,0.112031642292768
"4438",34,"fit_Y",22,2.75,8.03124860906606,0.104235698390425
"4439",34,"fit_Y",23,2.875,8.02351781569368,0.0787433993906788
"4440",34,"fit_Y",24,3,8.02343607451018,0.0771095390337733
"4441",34,"fit_Y",25,3.125,8.45933419461666,0.215371423657648
"4442",34,"fit_Y",26,3.25,10.5197088817977,0.31049159275936
"4443",34,"fit_Y",27,3.375,9.10218769816096,0.381804403516604
"4444",34,"fit_Y",28,3.5,9.30795474606995,0.430617983366569
"4445",34,"fit_Y",29,3.625,10.7529781509874,0.483082281509618
"4446",34,"fit_Y",30,3.75,12.2329642298729,0.455157134973213
"4447",34,"fit_Y",31,3.875,13.6075312063385,0.555895780662838
"4448",34,"fit_Y",32,4,14.2792669866312,0.608168736711334
"4449",34,"fit_total",1,0.125,5.413303,0.149569336953019
"4450",34,"fit_total",2,0.25,5.292846,0.108608509414188
"4451",34,"fit_total",3,0.375,5.0353535,0.156981867519948
"4452",34,"fit_total",4,0.5,4.926195,0.166878608196909
"4453",34,"fit_total",5,0.625,5.9938715,0.107637163669328
"4454",34,"fit_total",6,0.75,7.0186915,0.0863209406850828
"4455",34,"fit_total",7,0.875,7.1009675,0.0749434178398961
"4456",34,"fit_total",8,1,7.2426305,0.0795206586127914
"4457",34,"fit_total",9,1.125,7.9354475,0.103626392687209
"4458",34,"fit_total",10,1.25,8.292339,0.243704826591597
"4459",34,"fit_total",11,1.375,8.21888,0.304817258220546
"4460",34,"fit_total",12,1.5,7.9608095,0.579723804958103
"4461",34,"fit_total",13,1.625,6.388924,1.00485875706012
"4462",34,"fit_total",14,1.75,6.2193925,1.05540029675123
"4463",34,"fit_total",15,1.875,7.4594585,0.829964053592264
"4464",34,"fit_total",16,2,7.832996,0.516816461847302
"4465",34,"fit_total",17,2.125,7.910262,0.544752295998796
"4466",34,"fit_total",18,2.25,7.8560385,0.48439728168914
"4467",34,"fit_total",19,2.375,7.9259975,0.435096266160743
"4468",34,"fit_total",20,2.5,7.945809,0.372490694235331
"4469",34,"fit_total",21,2.625,8.022556,0.235853248894607
"4470",34,"fit_total",22,2.75,8.049801,0.174963371921501
"4471",34,"fit_total",23,2.875,7.9968965,0.27406950532712
"4472",34,"fit_total",24,3,8.035728,0.128188719251868
"4473",34,"fit_total",25,3.125,8.496691,0.230192043822965
"4474",34,"fit_total",26,3.25,10.663243,0.294633821357764
"4475",34,"fit_total",27,3.375,9.1650585,0.388931707350501
"4476",34,"fit_total",28,3.5,9.383185,0.439577966878057
"4477",34,"fit_total",29,3.625,10.846433,0.464410545703482
"4478",34,"fit_total",30,3.75,12.2861855,0.422008269181213
"4479",34,"fit_total",31,3.875,13.5654715,0.512487306531892
"4480",34,"fit_total",32,4,14.1853085,0.567349350673682
"4481",35,"fit_B",1,0.125,6.16509988597319,0.139898905062455
"4482",35,"fit_B",2,0.25,5.17047360229235,0.153205924463172
"4483",35,"fit_B",3,0.375,4.9477298577907,0.175738255712336
"4484",35,"fit_B",4,0.5,4.7216348614448,0.140835346210632
"4485",35,"fit_B",5,0.625,5.21797587873961,0.104178445460679
"4486",35,"fit_B",6,0.75,5.79907342904078,0.109301977482753
"4487",35,"fit_B",7,0.875,5.86912901317227,0.102868065569561
"4488",35,"fit_B",8,1,5.96590377403882,0.114188795386642
"4489",35,"fit_B",9,1.125,5.99390767803316,0.133610081068216
"4490",35,"fit_B",10,1.25,5.67470972624424,0.229414502478876
"4491",35,"fit_B",11,1.375,5.57728374133524,0.263510113332194
"4492",35,"fit_B",12,1.5,5.18403139318135,0.362102835693894
"4493",35,"fit_B",13,1.625,4.38064904504853,0.225310950980771
"4494",35,"fit_B",14,1.75,3.9262942937576,1.32661397405527
"4495",35,"fit_B",15,1.875,2.25618541543563,2.41518290474575
"4496",35,"fit_B",16,2,0.931198596534164,1.87839538658785
"4497",35,"fit_B",17,2.125,0.760657991326184,1.76319737389097
"4498",35,"fit_B",18,2.25,1.08874078326481,2.17871731696075
"4499",35,"fit_B",19,2.375,1.10076014571013,2.17916241817647
"4500",35,"fit_B",20,2.5,0.746975228753953,1.9057820649005
"4501",35,"fit_B",21,2.625,0.795073670264738,2.12128992773422
"4502",35,"fit_B",22,2.75,0.471315735182123,1.62294473003276
"4503",35,"fit_B",23,2.875,0.434721460414285,1.51037243742454
"4504",35,"fit_B",24,3,0.3545996668932,1.41374121968654
"4505",35,"fit_B",25,3.125,0.183291896973755,1.06591727683199
"4506",35,"fit_B",26,3.25,0.0529517133956386,0.529517133956386
"4507",35,"fit_B",27,3.375,0.134826989619377,0.965266259359083
"4508",35,"fit_B",28,3.5,0.156530398322851,1.13371662815337
"4509",35,"fit_B",29,3.625,0,0
"4510",35,"fit_B",30,3.75,0,0
"4511",35,"fit_B",31,3.875,0,0
"4512",35,"fit_B",32,4,0,0
"4513",35,"fit_O",1,0.125,2.9485005574352,0.0942825854857708
"4514",35,"fit_O",2,0.25,4.19151314352676,0.0369638731360833
"4515",35,"fit_O",3,0.375,4.13887639526595,0.0456273572994556
"4516",35,"fit_O",4,0.5,4.1489441896882,0.0670281699625959
"4517",35,"fit_O",5,0.625,5.84721956892106,0.0456610538595621
"4518",35,"fit_O",6,0.75,7.41030079452209,0.0477107029789271
"4519",35,"fit_O",7,0.875,7.37769794708583,0.049439475454427
"4520",35,"fit_O",8,1,7.35342728282058,0.0520339557245052
"4521",35,"fit_O",9,1.125,9.14270917949577,0.0629949979263067
"4522",35,"fit_O",10,1.25,10.6304897431832,0.0975096977019315
"4523",35,"fit_O",11,1.375,10.8598063556292,0.131917033420664
"4524",35,"fit_O",12,1.5,11.392350835272,0.0791804719890499
"4525",35,"fit_O",13,1.625,11.6849296446953,3.24801412723113
"4526",35,"fit_O",14,1.75,6.24734876598448,7.09299739585338
"4527",35,"fit_O",15,1.875,2.56706479247627,5.78587198237965
"4528",35,"fit_O",16,2,1.45028025443555,4.95001342932975
"4529",35,"fit_O",17,2.125,1.4704949543029,5.02526537064131
"4530",35,"fit_O",18,2.25,1.70891556374512,5.17581600771023
"4531",35,"fit_O",19,2.375,2.36647147514751,6.15560592867834
"4532",35,"fit_O",20,2.5,1.59696477245298,5.11274556927754
"4533",35,"fit_O",21,2.625,2.98619195818637,6.4870790891186
"4534",35,"fit_O",22,2.75,3.35173074156364,6.33564757079431
"4535",35,"fit_O",23,2.875,2.49887232133123,5.70857271230666
"4536",35,"fit_O",24,3,2.38858146235565,5.71674495370753
"4537",35,"fit_O",25,3.125,11.6608334858896,1.44690600635801
"4538",35,"fit_O",26,3.25,12.9355637662944,0.49768839432158
"4539",35,"fit_O",27,3.375,11.7320792180716,0.510270002374399
"4540",35,"fit_O",28,3.5,12.0659648042799,0.390336495461093
"4541",35,"fit_O",29,3.625,12.4426903945234,0.257459297865976
"4542",35,"fit_O",30,3.75,12.8982700693155,0.191543403092686
"4543",35,"fit_O",31,3.875,13.1491314071767,0.239082052044605
"4544",35,"fit_O",32,4,13.5026469199508,0.249852116904801
"4545",35,"fit_Y",1,0.125,8.42766144970314,0.05534950900879
"4546",35,"fit_Y",2,0.25,7.91907956072069,0.0544882390843174
"4547",35,"fit_Y",3,0.375,7.7690155286971,0.0699181220711915
"4548",35,"fit_Y",4,0.5,7.53335132825772,0.0350416013572878
"4549",35,"fit_Y",5,0.625,8.04404093415282,0.0229655035429165
"4550",35,"fit_Y",6,0.75,8.47297368786645,0.0211353168415312
"4551",35,"fit_Y",7,0.875,8.54172720113268,0.026735523112441
"4552",35,"fit_Y",8,1,8.60985663582512,0.0374169308823758
"4553",35,"fit_Y",9,1.125,8.93847549669909,0.075237454850808
"4554",35,"fit_Y",10,1.25,9.17159520115536,0.132698227166768
"4555",35,"fit_Y",11,1.375,9.32647091465293,0.19136783408738
"4556",35,"fit_Y",12,1.5,9.58364212945385,0.258665785168127
"4557",35,"fit_Y",13,1.625,9.45101510719978,0.62834539495911
"4558",35,"fit_Y",14,1.75,8.37100313367827,0.53467174431867
"4559",35,"fit_Y",15,1.875,8.06453438572118,0.222630050991033
"4560",35,"fit_Y",16,2,8.02391510649541,0.0899299107918431
"4561",35,"fit_Y",17,2.125,8.02705110049823,0.115307297639007
"4562",35,"fit_Y",18,2.25,8.03057032601906,0.108859983685116
"4563",35,"fit_Y",19,2.375,8.03905917072039,0.117757689165287
"4564",35,"fit_Y",20,2.5,8.02915550148216,0.106570607081854
"4565",35,"fit_Y",21,2.625,8.03712123723554,0.117903561282273
"4566",35,"fit_Y",22,2.75,8.03527386133102,0.10834718708792
"4567",35,"fit_Y",23,2.875,8.02317736681913,0.0836290018087606
"4568",35,"fit_Y",24,3,8.02514449506008,0.0837745220392531
"4569",35,"fit_Y",25,3.125,8.45504723120725,0.216251993918676
"4570",35,"fit_Y",26,3.25,10.5609035733587,0.372823425088022
"4571",35,"fit_Y",27,3.375,9.04153716674402,0.370454313557369
"4572",35,"fit_Y",28,3.5,9.29946770337356,0.463238305585106
"4573",35,"fit_Y",29,3.625,10.7984664859794,0.521106930220415
"4574",35,"fit_Y",30,3.75,12.3162718407474,0.53303141635498
"4575",35,"fit_Y",31,3.875,13.4436590048604,0.472923698927009
"4576",35,"fit_Y",32,4,14.4804378797135,0.625972269908502
"4577",35,"fit_total",1,0.125,5.4347535,0.151214187889032
"4578",35,"fit_total",2,0.25,5.281731,0.109866432631591
"4579",35,"fit_total",3,0.375,5.0390425,0.153734719758887
"4580",35,"fit_total",4,0.5,4.929592,0.159770588644968
"4581",35,"fit_total",5,0.625,6.003288,0.107288181054296
"4582",35,"fit_total",6,0.75,7.0310125,0.0873169960358072
"4583",35,"fit_total",7,0.875,7.0958775,0.074672253705676
"4584",35,"fit_total",8,1,7.253895,0.0837950025329372
"4585",35,"fit_total",9,1.125,7.937634,0.108858701363861
"4586",35,"fit_total",10,1.25,8.3057945,0.246884249336515
"4587",35,"fit_total",11,1.375,8.2324175,0.295624239241339
"4588",35,"fit_total",12,1.5,8.004314,0.561062635013312
"4589",35,"fit_total",13,1.625,6.4439355,1.03334838995128
"4590",35,"fit_total",14,1.75,6.16314,1.08467320684922
"4591",35,"fit_total",15,1.875,7.4254945,0.873749137769115
"4592",35,"fit_total",16,2,7.8211365,0.550410550300015
"4593",35,"fit_total",17,2.125,7.9050715,0.577124717157646
"4594",35,"fit_total",18,2.25,7.845093,0.51606699618021
"4595",35,"fit_total",19,2.375,7.920506,0.46202745219283
"4596",35,"fit_total",20,2.5,7.9382795,0.394587842193368
"4597",35,"fit_total",21,2.625,8.023754,0.245177515022743
"4598",35,"fit_total",22,2.75,8.0537135,0.180429321321887
"4599",35,"fit_total",23,2.875,7.993957,0.289689759865113
"4600",35,"fit_total",24,3,8.037389,0.133681690680633
"4601",35,"fit_total",25,3.125,8.490806,0.230204922794427
"4602",35,"fit_total",26,3.25,10.704522,0.351833562100323
"4603",35,"fit_total",27,3.375,9.1058445,0.378221956967163
"4604",35,"fit_total",28,3.5,9.3745365,0.472246830248278
"4605",35,"fit_total",29,3.625,10.8892035,0.501950043303589
"4606",35,"fit_total",30,3.75,12.3632255,0.489777271400537
"4607",35,"fit_total",31,3.875,13.4146595,0.438223554503828
"4608",35,"fit_total",32,4,14.375033,0.576754677782889
"4609",36,"fit_B",1,0.125,6.15652103332285,0.138407517846226
"4610",36,"fit_B",2,0.25,5.14276881128799,0.156217107047483
"4611",36,"fit_B",3,0.375,4.92801136208723,0.171138452401155
"4612",36,"fit_B",4,0.5,4.70733930053116,0.140865468981089
