"","Generation","strategy","zo","ratio","freq_media","freq_sd"
"497",5,"B",17,2.125,0.000697,0.00188917463673447
"498",5,"B",18,2.25,0.000734,0.00164778516791357
"499",5,"B",19,2.375,0.000644,0.00144657868745184
"500",5,"B",20,2.5,0.000418,0.00117390654042669
"501",5,"B",21,2.625,0.000272,0.000913543439668643
"502",5,"B",22,2.75,0.000157,0.000659392894941241
"503",5,"B",23,2.875,0.000202,0.000745759730581892
"504",5,"B",24,3,8.6e-05,0.000410719988667351
"505",5,"B",25,3.125,6.9e-05,0.000379179070726178
"506",5,"B",26,3.25,6.6e-05,0.000451981049035099
"507",5,"B",27,3.375,4.9e-05,0.000416938093411209
"508",5,"B",28,3.5,5.1e-05,0.000471296299603765
"509",5,"B",29,3.625,5e-05,0.000461333158171275
"510",5,"B",30,3.75,2.4e-05,0.000220705938096625
"511",5,"B",31,3.875,2.1e-05,0.000190848715801895
"512",5,"B",32,4,1.3e-05,0.000111604460285221
"513",5,"O",1,0.125,0.173348,0.0125939257444439
"514",5,"O",2,0.25,0.076267,0.0101925607155118
"515",5,"O",3,0.375,0.045711,0.00935740289230345
"516",5,"O",4,0.5,0.035603,0.00950704635010424
"517",5,"O",5,0.625,0.102233,0.0129612792032985
"518",5,"O",6,0.75,0.175242,0.0139392997230018
"519",5,"O",7,0.875,0.180135,0.0145965636955131
"520",5,"O",8,1,0.163263,0.0156874758963958
"521",5,"O",9,1.125,0.087377,0.013437974647478
"522",5,"O",10,1.25,0.037291,0.00858061115998085
"523",5,"O",11,1.375,0.026208,0.00718374540054128
"524",5,"O",12,1.5,0.016631,0.00569149099067808
"525",5,"O",13,1.625,0.004974,0.00317453949575383
"526",5,"O",14,1.75,0.001033,0.0014751856585775
"527",5,"O",15,1.875,0.000358,0.00083390041311292
"528",5,"O",16,2,0.000247,0.000524636478281328
"529",5,"O",17,2.125,0.000156,0.000513124711641302
"530",5,"O",18,2.25,0.000209,0.00066637796779275
"531",5,"O",19,2.375,0.000288,0.000760685496274528
"532",5,"O",20,2.5,0.000489,0.000831925477431723
"533",5,"O",21,2.625,0.003076,0.00203668972858044
"534",5,"O",22,2.75,0.010888,0.00299869601289924
"535",5,"O",23,2.875,0.007897,0.0025055274248684
"536",5,"O",24,3,0.021241,0.00497969807611796
"537",5,"O",25,3.125,0.031573,0.00605826682886261
"538",5,"O",26,3.25,0.039344,0.00626022105654167
"539",5,"O",27,3.375,0.041644,0.00656551012734907
"540",5,"O",28,3.5,0.036492,0.00610791306586808
"541",5,"O",29,3.625,0.044251,0.00776260779622285
"542",5,"O",30,3.75,0.058099,0.00780869102702595
"543",5,"O",31,3.875,0.071735,0.00796901036908764
"544",5,"O",32,4,0.088542,0.00870347869613877
"545",5,"Y",1,0.125,0.104465,0.00856534449176601
"546",5,"Y",2,0.25,0.031541,0.00532814321326014
"547",5,"Y",3,0.375,0.016844,0.00448279133819746
"548",5,"Y",4,0.5,0.012106,0.00413894584734721
"549",5,"Y",5,0.625,0.067019,0.00859423926155471
"550",5,"Y",6,0.75,0.189684,0.017757500734147
"551",5,"Y",7,0.875,0.291224,0.0219291794906082
"552",5,"Y",8,1,0.402534,0.0238336500084916
"553",5,"Y",9,1.125,0.614143,0.0334004755757589
"554",5,"Y",10,1.25,0.808151,0.0265814224448565
"555",5,"Y",11,1.375,0.837689,0.0269400902677843
"556",5,"Y",12,1.5,0.873696,0.0261751556197317
"557",5,"Y",13,1.625,0.958568,0.0135878055846432
"558",5,"Y",14,1.75,0.987733,0.00803201994796107
"559",5,"Y",15,1.875,0.997226,0.00361689693443751
"560",5,"Y",16,2,0.998884,0.00220186881140232
"561",5,"Y",17,2.125,0.999147,0.00214252069989883
"562",5,"Y",18,2.25,0.999057,0.00199313240093998
"563",5,"Y",19,2.375,0.999068,0.00194463156386805
"564",5,"Y",20,2.5,0.999093,0.00168788044720011
"565",5,"Y",21,2.625,0.996652,0.00257063762085941
"566",5,"Y",22,2.75,0.988955,0.00325292021097812
"567",5,"Y",23,2.875,0.991901,0.00279301057656575
"568",5,"Y",24,3,0.978673,0.00503203585524635
"569",5,"Y",25,3.125,0.968358,0.00604465169727869
"570",5,"Y",26,3.25,0.96059,0.00627102524119921
"571",5,"Y",27,3.375,0.958307,0.00658118307806968
"572",5,"Y",28,3.5,0.963457,0.0061612056900866
"573",5,"Y",29,3.625,0.955699,0.00777984309519534
"574",5,"Y",30,3.75,0.941877,0.00784502486621394
"575",5,"Y",31,3.875,0.928244,0.00800394246290508
"576",5,"Y",32,4,0.911445,0.00871989916307187
"577",6,"B",1,0.125,0.655413,0.0190085927140779
"578",6,"B",2,0.25,0.848768,0.0177982116908958
"579",6,"B",3,0.375,0.909619,0.016744452993771
"580",6,"B",4,0.5,0.930202,0.0167179633625002
"581",6,"B",5,0.625,0.776918,0.0225465506331799
"582",6,"B",6,0.75,0.595633,0.0248562902024068
"583",6,"B",7,0.875,0.531393,0.0232776489449437
"584",6,"B",8,1,0.484542,0.0225339392961377
"585",6,"B",9,1.125,0.393294,0.0290481308009707
"586",6,"B",10,1.25,0.227421,0.0302294200634702
"587",6,"B",11,1.375,0.200605,0.0339927157229637
"588",6,"B",12,1.5,0.163326,0.0348611665515274
"589",6,"B",13,1.625,0.057055,0.0187644644544582
"590",6,"B",14,1.75,0.018222,0.0118584801519905
"591",6,"B",15,1.875,0.003918,0.00544777556309532
"592",6,"B",16,2,0.001419,0.00311628809886883
"593",6,"B",17,2.125,0.001148,0.00315375293511676
"594",6,"B",18,2.25,0.001187,0.00271846120316831
"595",6,"B",19,2.375,0.001009,0.00232744256403652
"596",6,"B",20,2.5,0.000651,0.00191165986366389
"597",6,"B",21,2.625,0.000382,0.00134827836348973
"598",6,"B",22,2.75,0.000201,0.000853453471656673
"599",6,"B",23,2.875,0.000293,0.00114426589761491
"600",6,"B",24,3,9.3e-05,0.000509952463619419
"601",6,"B",25,3.125,7.4e-05,0.000491466574590169
"602",6,"B",26,3.25,0.000101,0.00073381458038379
"603",6,"B",27,3.375,7.9e-05,0.000722690679462395
"604",6,"B",28,3.5,8.1e-05,0.000770634659081577
"605",6,"B",29,3.625,8.1e-05,0.000770634659081577
"606",6,"B",30,3.75,2.6e-05,0.000201820001811795
"607",6,"B",31,3.875,2.2e-05,0.00016488747310781
"608",6,"B",32,4,1.3e-05,9.17341349506906e-05
"609",6,"O",1,0.125,0.243362,0.0172332939452103
"610",6,"O",2,0.25,0.115732,0.0157138418040409
"611",6,"O",3,0.375,0.069356,0.0142780634173369
"612",6,"O",4,0.5,0.054136,0.0144229301160102
"613",6,"O",5,0.625,0.139441,0.0167480986106097
"614",6,"O",6,0.75,0.212483,0.0158762897670607
"615",6,"O",7,0.875,0.206266,0.0154867373692277
"616",6,"O",8,1,0.180692,0.0163019096607072
"617",6,"O",9,1.125,0.108419,0.0159647066235417
"618",6,"O",10,1.25,0.051058,0.010928612986934
"619",6,"O",11,1.375,0.035654,0.00965870539456453
"620",6,"O",12,1.5,0.022901,0.00732330574745498
"621",6,"O",13,1.625,0.006633,0.00420877042434587
"622",6,"O",14,1.75,0.001342,0.00199348332262293
"623",6,"O",15,1.875,0.000433,0.0010873984336642
"624",6,"O",16,2,0.000211,0.000758906044144059
"625",6,"O",17,2.125,0.000232,0.000822521376099986
"626",6,"O",18,2.25,0.000294,0.000906076010814621
"627",6,"O",19,2.375,0.000414,0.00108925143418252
"628",6,"O",20,2.5,0.000279,0.000844506310865057
"629",6,"O",21,2.625,0.001201,0.00157220137759677
"630",6,"O",22,2.75,0.009238,0.00294157863204179
"631",6,"O",23,2.875,0.005034,0.0018680849590266
"632",6,"O",24,3,0.011883,0.00473962567247156
"633",6,"O",25,3.125,0.032505,0.00668890797507261
"634",6,"O",26,3.25,0.04293,0.00676508415589663
"635",6,"O",27,3.375,0.047161,0.00681997800582964
"636",6,"O",28,3.5,0.037235,0.00719997720254528
"637",6,"O",29,3.625,0.048831,0.00768395540767063
"638",6,"O",30,3.75,0.068897,0.00859424819400755
"639",6,"O",31,3.875,0.091311,0.00834807054463376
"640",6,"O",32,4,0.112177,0.00862629120769755
"641",6,"Y",1,0.125,0.101225,0.00836025197774045
"642",6,"Y",2,0.25,0.0355,0.00597274956563034
"643",6,"Y",3,0.375,0.021025,0.00570254904902761
"644",6,"Y",4,0.5,0.015662,0.00530891721730543
"645",6,"Y",5,0.625,0.083641,0.0106577623345521
"646",6,"Y",6,0.75,0.191884,0.0165185584031165
"647",6,"Y",7,0.875,0.262341,0.0192565879845855
"648",6,"Y",8,1,0.334766,0.0215649089256064
"649",6,"Y",9,1.125,0.498287,0.0360879107741139
"650",6,"Y",10,1.25,0.721521,0.035363167207555
"651",6,"Y",11,1.375,0.763741,0.0373445196850227
"652",6,"Y",12,1.5,0.813773,0.0368825650825794
"653",6,"Y",13,1.625,0.936312,0.0203733846976982
"654",6,"Y",14,1.75,0.980436,0.012603987824927
"655",6,"Y",15,1.875,0.995649,0.00566068302621091
"656",6,"Y",16,2,0.99837,0.0035209761043314
"657",6,"Y",17,2.125,0.99862,0.00358089769231519
"658",6,"Y",18,2.25,0.998519,0.00315219003554704
"659",6,"Y",19,2.375,0.998577,0.00298097858652714
"660",6,"Y",20,2.5,0.99907,0.00236619713652284
"661",6,"Y",21,2.625,0.998417,0.00254411799326139
"662",6,"Y",22,2.75,0.990561,0.00325069984694827
"663",6,"Y",23,2.875,0.994673,0.00236112689240122
"664",6,"Y",24,3,0.988024,0.0048104289063062
"665",6,"Y",25,3.125,0.967421,0.00679960330096581
"666",6,"Y",26,3.25,0.956969,0.0066473461705489
"667",6,"Y",27,3.375,0.95276,0.00679240514668903
"668",6,"Y",28,3.5,0.962684,0.00731863154399562
"669",6,"Y",29,3.625,0.951088,0.00781374443018211
"670",6,"Y",30,3.75,0.931077,0.0085998808424914
"671",6,"Y",31,3.875,0.908667,0.00835992188596245
"672",6,"Y",32,4,0.88781,0.00862236345297225
"673",7,"B",1,0.125,0.576195,0.0230950752326118
"674",7,"B",2,0.25,0.796042,0.0242194144512958
"675",7,"B",3,0.375,0.877092,0.0228699250262669
"676",7,"B",4,0.5,0.904296,0.0227869443393192
"677",7,"B",5,0.625,0.71686,0.0270221345858494
"678",7,"B",6,0.75,0.537193,0.0261141289014745
"679",7,"B",7,0.875,0.503879,0.0254958514945931
"680",7,"B",8,1,0.502714,0.0252665428157195
"681",7,"B",9,1.125,0.470925,0.0307058786692139
"682",7,"B",10,1.25,0.30386,0.0382262958834582
"683",7,"B",11,1.375,0.270014,0.0436203733791605
"684",7,"B",12,1.5,0.22286,0.0460089495027156
"685",7,"B",13,1.625,0.081777,0.0266735894612531
"686",7,"B",14,1.75,0.026868,0.0173454670817141
"687",7,"B",15,1.875,0.00578,0.00804016432818648
"688",7,"B",16,2,0.002109,0.00463151468558919
"689",7,"B",17,2.125,0.001714,0.00473582990071274
"690",7,"B",18,2.25,0.001747,0.00406754722210332
"691",7,"B",19,2.375,0.001453,0.0034370957613554
"692",7,"B",20,2.5,0.000942,0.00284460076906295
"693",7,"B",21,2.625,0.000505,0.00188879604644083
"694",7,"B",22,2.75,0.000264,0.00108483765019137
"695",7,"B",23,2.875,0.000413,0.00169107311575469
"696",7,"B",24,3,0.000137,0.000674747240367709
"697",7,"B",25,3.125,0.000104,0.000640220921466042
"698",7,"B",26,3.25,0.000136,0.000985810439294605
"699",7,"B",27,3.375,0.000106,0.000973260686371521
"700",7,"B",28,3.5,0.000126,0.00114509229481137
"701",7,"B",29,3.625,0.000107,0.00101117543362948
"702",7,"B",30,3.75,9e-06,8.05222850137674e-05
"703",7,"B",31,3.875,7e-06,5.36637492148842e-05
"704",7,"B",32,4,5e-06,3.58870281282637e-05
"705",7,"O",1,0.125,0.317372,0.0218161282198526
"706",7,"O",2,0.25,0.161451,0.0219581442749609
"707",7,"O",3,0.375,0.097103,0.0201159891929808
"708",7,"O",4,0.5,0.076028,0.0201804439790585
"709",7,"O",5,0.625,0.176917,0.0204496674789592
"710",7,"O",6,0.75,0.243737,0.0176383343713044
"711",7,"O",7,0.875,0.230933,0.0170693183013478
"712",7,"O",8,1,0.204974,0.0168201695904205
"713",7,"O",9,1.125,0.139356,0.0192192681095474
"714",7,"O",10,1.25,0.069017,0.0142608601536945
"715",7,"O",11,1.375,0.046612,0.0126603355788738
"716",7,"O",12,1.5,0.029394,0.00925797303120206
"717",7,"O",13,1.625,0.008333,0.00531322069383666
"718",7,"O",14,1.75,0.001723,0.00253480240498608
"719",7,"O",15,1.875,0.000559,0.0014423672321303
"720",7,"O",16,2,0.000282,0.00105499102394573
"721",7,"O",17,2.125,0.000285,0.00102704587644527
"722",7,"O",18,2.25,0.000362,0.0011266092866866
"723",7,"O",19,2.375,0.000524,0.00138659673483335
"724",7,"O",20,2.5,0.000296,0.000984723721701071
"725",7,"O",21,2.625,0.000556,0.0014024740045125
"726",7,"O",22,2.75,0.008095,0.00365226856303937
"727",7,"O",23,2.875,0.002984,0.00176307353301792
"728",7,"O",24,3,0.006761,0.00347143887729395
"729",7,"O",25,3.125,0.026421,0.00611942254818478
"730",7,"O",26,3.25,0.038515,0.00657676311959866
"731",7,"O",27,3.375,0.038885,0.00660308123667897
"732",7,"O",28,3.5,0.035094,0.00775287265105228
"733",7,"O",29,3.625,0.043612,0.0090464377720535
"734",7,"O",30,3.75,0.059366,0.0101690282403746
"735",7,"O",31,3.875,0.081156,0.00969751941623644
"736",7,"O",32,4,0.099276,0.0105146566296957
"737",7,"Y",1,0.125,0.106433,0.00896894817206183
"738",7,"Y",2,0.25,0.042507,0.00742979607371358
"739",7,"Y",3,0.375,0.025805,0.0070348824231163
"740",7,"Y",4,0.5,0.019676,0.00668455358013208
"741",7,"Y",5,0.625,0.106223,0.0137185920810726
"742",7,"Y",6,0.75,0.21907,0.0174923735185689
"743",7,"Y",7,0.875,0.265188,0.019450207238386
"744",7,"Y",8,1,0.292312,0.020848768972694
"745",7,"Y",9,1.125,0.389719,0.0354008123373096
"746",7,"Y",10,1.25,0.627123,0.0439705545527546
"747",7,"Y",11,1.375,0.683374,0.0472109955947818
"748",7,"Y",12,1.5,0.747746,0.0482844923972553
"749",7,"Y",13,1.625,0.90989,0.0285146090503259
"750",7,"Y",14,1.75,0.971409,0.0182073805381391
"751",7,"Y",15,1.875,0.993661,0.00826570002901732
"752",7,"Y",16,2,0.997609,0.00518050141873303
"753",7,"Y",17,2.125,0.998001,0.00529387858805343
"754",7,"Y",18,2.25,0.997891,0.0045581782423342
"755",7,"Y",19,2.375,0.998023,0.00419958764209492
"756",7,"Y",20,2.5,0.998762,0.0033316898978983
"757",7,"Y",21,2.625,0.998939,0.00290957649040807
"758",7,"Y",22,2.75,0.991641,0.00413658462058161
"759",7,"Y",23,2.875,0.996603,0.00279333459897274
"760",7,"Y",24,3,0.993102,0.0036389025984783
"761",7,"Y",25,3.125,0.973475,0.00619404039086252
"762",7,"Y",26,3.25,0.961349,0.0065532703686978
"763",7,"Y",27,3.375,0.961009,0.006628498237828
"764",7,"Y",28,3.5,0.96478,0.00792222293056792
"765",7,"Y",29,3.625,0.956281,0.0091839857877446
"766",7,"Y",30,3.75,0.940625,0.0101797816550973
"767",7,"Y",31,3.875,0.918837,0.00970421812898646
"768",7,"Y",32,4,0.900719,0.0105149599537175
"769",8,"B",1,0.125,0.497903,0.0255184562046905
"770",8,"B",2,0.25,0.738718,0.0306884520116067
"771",8,"B",3,0.375,0.840972,0.029555713799227
"772",8,"B",4,0.5,0.875652,0.0293248799114026
"773",8,"B",5,0.625,0.658006,0.029718925099857
"774",8,"B",6,0.75,0.480532,0.0267098887600783
"775",8,"B",7,0.875,0.462878,0.0267972204950929
"776",8,"B",8,1,0.489636,0.0272609667303034
"777",8,"B",9,1.125,0.517161,0.0321442012773311
"778",8,"B",10,1.25,0.377227,0.0444965685999687
"779",8,"B",11,1.375,0.339471,0.0520776814775851
"780",8,"B",12,1.5,0.284958,0.0564888872239309
"781",8,"B",13,1.625,0.110165,0.0354443863002595
"782",8,"B",14,1.75,0.037184,0.0238635926579686
"783",8,"B",15,1.875,0.007991,0.011097293281779
"784",8,"B",16,2,0.002936,0.00643719494717061
"785",8,"B",17,2.125,0.002395,0.00663946533992008
"786",8,"B",18,2.25,0.002424,0.0057038905737021
"787",8,"B",19,2.375,0.001992,0.00479607752188803
"788",8,"B",20,2.5,0.001292,0.0039764122705593
"789",8,"B",21,2.625,0.000686,0.00260458104581954
"790",8,"B",22,2.75,0.000327,0.00132998481042439
"791",8,"B",23,2.875,0.000552,0.00234858564788567
"792",8,"B",24,3,0.000191,0.000876297883027216
"793",8,"B",25,3.125,0.000145,0.000787577156714044
"794",8,"B",26,3.25,0.000174,0.00125236100258994
"795",8,"B",27,3.375,0.000138,0.0011948356888009
"796",8,"B",28,3.5,0.000145,0.00131605279130244
"797",8,"B",29,3.625,0.000138,0.00125543505276743
"798",8,"B",30,3.75,4e-06,4e-05
"799",8,"B",31,3.875,9e-06,7.26065917924617e-05
"800",8,"B",32,4,1.2e-05,0.000101782100388997
"801",8,"O",1,0.125,0.387227,0.0254601564540885
"802",8,"O",2,0.25,0.211088,0.0285922157945201
"803",8,"O",3,0.375,0.128122,0.0266111527466408
"804",8,"O",4,0.5,0.100647,0.0264653325936579
"805",8,"O",5,0.625,0.211434,0.0241685588391951
"806",8,"O",6,0.75,0.263942,0.019503401309163
"807",8,"O",7,0.875,0.247453,0.0180495695407414
"808",8,"O",8,1,0.229184,0.0163036261691265
"809",8,"O",9,1.125,0.174856,0.0224411478127015
"810",8,"O",10,1.25,0.089159,0.0179490698951508
"811",8,"O",11,1.375,0.058349,0.015553540601822
"812",8,"O",12,1.5,0.035945,0.0113188354239089
"813",8,"O",13,1.625,0.010202,0.00658503016107157
"814",8,"O",14,1.75,0.002119,0.00308481766073783
"815",8,"O",15,1.875,0.000694,0.0017766624026329
"816",8,"O",16,2,0.000375,0.00140355788889335
"817",8,"O",17,2.125,0.000373,0.00134456293826265
"818",8,"O",18,2.25,0.000421,0.00132895455227792
"819",8,"O",19,2.375,0.000585,0.00157379904509548
"820",8,"O",20,2.5,0.000316,0.0010725896162319
"821",8,"O",21,2.625,0.000475,0.00153888159572352
"822",8,"O",22,2.75,0.003051,0.0024016616722342
"823",8,"O",23,2.875,0.001705,0.00166505224839913
"824",8,"O",24,3,0.00316,0.00237818367157744
"825",8,"O",25,3.125,0.027248,0.00606171092959235
"826",8,"O",26,3.25,0.040288,0.00649820923272891
"827",8,"O",27,3.375,0.040257,0.00702804274663187
"828",8,"O",28,3.5,0.03426,0.00737781276613342
"829",8,"O",29,3.625,0.047297,0.00901792216655368
"830",8,"O",30,3.75,0.064455,0.00990987034743797
"831",8,"O",31,3.875,0.095728,0.0096903688518471
"832",8,"O",32,4,0.116729,0.0100017402021202
"833",8,"Y",1,0.125,0.11487,0.00969236396303395
"834",8,"Y",2,0.25,0.050194,0.00854946179415388
"835",8,"Y",3,0.375,0.030906,0.00862761387708799
"836",8,"Y",4,0.5,0.023701,0.00797595496324782
"837",8,"Y",5,0.625,0.13056,0.0161285680415438
"838",8,"Y",6,0.75,0.255526,0.0186407862798572
"839",8,"Y",7,0.875,0.289669,0.0193791343324398
"840",8,"Y",8,1,0.28118,0.0229526477863457
"841",8,"Y",9,1.125,0.307983,0.0318487050146644
"842",8,"Y",10,1.25,0.533614,0.0501280522282885
"843",8,"Y",11,1.375,0.60218,0.0550623906917132
"844",8,"Y",12,1.5,0.679097,0.0587804139285882
"845",8,"Y",13,1.625,0.879633,0.0374843187549841
"846",8,"Y",14,1.75,0.960697,0.0248434063564951
"847",8,"Y",15,1.875,0.991315,0.0113704594667431
"848",8,"Y",16,2,0.996689,0.007164430870416
"849",8,"Y",17,2.125,0.997232,0.00736786470444662
"850",8,"Y",18,2.25,0.997155,0.00624315989339897
"851",8,"Y",19,2.375,0.997423,0.00560866672429753
"852",8,"Y",20,2.5,0.998392,0.00443502314571529
"853",8,"Y",21,2.625,0.998839,0.00363748428439106
"854",8,"Y",22,2.75,0.996622,0.0033495840236234
"855",8,"Y",23,2.875,0.997743,0.0031850742502802
"856",8,"Y",24,3,0.996649,0.00281541553708589
"857",8,"Y",25,3.125,0.972607,0.00629532863528685
"858",8,"Y",26,3.25,0.959538,0.00635986118900675
"859",8,"Y",27,3.375,0.959605,0.00700137612736008
"860",8,"Y",28,3.5,0.965595,0.00778339822177871
"861",8,"Y",29,3.625,0.952565,0.00933949336761027
"862",8,"Y",30,3.75,0.935541,0.00991653139709117
"863",8,"Y",31,3.875,0.904263,0.00969468931993702
"864",8,"Y",32,4,0.883259,0.0100068471003053
"865",9,"B",1,0.125,0.428542,0.0269582774529888
"866",9,"B",2,0.25,0.679409,0.03701286179673
"867",9,"B",3,0.375,0.802149,0.0365377775857959
"868",9,"B",4,0.5,0.844491,0.0362407246092296
"869",9,"B",5,0.625,0.605465,0.03167715416447
"870",9,"B",6,0.75,0.436126,0.0270226602253843
"871",9,"B",7,0.875,0.423496,0.0265084965224131
"872",9,"B",8,1,0.454334,0.0271601580602651
"873",9,"B",9,1.125,0.525131,0.0355959216112399
"874",9,"B",10,1.25,0.440345,0.0487302415281716
"875",9,"B",11,1.375,0.403925,0.0587024570149833
"876",9,"B",12,1.5,0.346621,0.0651742548399243
"877",9,"B",13,1.625,0.141707,0.0450205951860822
"878",9,"B",14,1.75,0.049142,0.0313724326648912
"879",9,"B",15,1.875,0.010582,0.0146451245377864
"880",9,"B",16,2,0.003902,0.00855138927811491
"881",9,"B",17,2.125,0.003194,0.00888656709576171
"882",9,"B",18,2.25,0.003222,0.00763523967197395
"883",9,"B",19,2.375,0.00262,0.00637884762082439
"884",9,"B",20,2.5,0.001718,0.00532316037365364
"885",9,"B",21,2.625,0.00088,0.00342518892791612
"886",9,"B",22,2.75,0.000403,0.00164871881695265
"887",9,"B",23,2.875,0.000726,0.00314413418892702
"888",9,"B",24,3,0.000239,0.00109690980080912
"889",9,"B",25,3.125,0.000188,0.000904341939442346
"890",9,"B",26,3.25,0.000196,0.00135824604664704
"891",9,"B",27,3.375,0.00015,0.00129657668925178
"892",9,"B",28,3.5,0.000171,0.00157482049642478
"893",9,"B",29,3.625,0.000145,0.00132507861402006
"894",9,"B",30,3.75,1e-05,1e-04
"895",9,"B",31,3.875,1.2e-05,0.000110352969048312
"896",9,"B",32,4,1e-06,1e-05
"897",9,"O",1,0.125,0.447085,0.0281444735052708
"898",9,"O",2,0.25,0.262507,0.0351006554228138
"899",9,"O",3,0.375,0.161481,0.0336197744090161
"900",9,"O",4,0.5,0.127398,0.0331347508385277
"901",9,"O",5,0.625,0.240037,0.0276512211541033
"902",9,"O",6,0.75,0.272022,0.0211223017761614
"903",9,"O",7,0.875,0.252779,0.0175007607049672
"904",9,"O",8,1,0.247211,0.0162656165520457
"905",9,"O",9,1.125,0.210549,0.0238055188194382
"906",9,"O",10,1.25,0.111004,0.0213549460596865
"907",9,"O",11,1.375,0.071446,0.0187266699030171
"908",9,"O",12,1.5,0.043047,0.0131736916817289
"909",9,"O",13,1.625,0.012233,0.00783491350922074
"910",9,"O",14,1.75,0.002537,0.0036216424367121
"911",9,"O",15,1.875,0.000804,0.00203772104830545
"912",9,"O",16,2,0.000455,0.00173591736292633
"913",9,"O",17,2.125,0.00048,0.00176886655485621
"914",9,"O",18,2.25,0.000492,0.00156254648415704
"915",9,"O",19,2.375,0.00068,0.00191559258442262
"916",9,"O",20,2.5,0.000365,0.0013061142153098
"917",9,"O",21,2.625,0.000531,0.00173907527964802
"918",9,"O",22,2.75,0.002185,0.00236452634759794
"919",9,"O",23,2.875,0.00111,0.001760423502766
"920",9,"O",24,3,0.001679,0.00200838117634451
"921",9,"O",25,3.125,0.024073,0.00642310939837041
"922",9,"O",26,3.25,0.039234,0.00709213848446491
"923",9,"O",27,3.375,0.035937,0.00627154315422875
"924",9,"O",28,3.5,0.032559,0.00684313554157771
"925",9,"O",29,3.625,0.045574,0.00912395692114939
"926",9,"O",30,3.75,0.062746,0.0114828235362056
"927",9,"O",31,3.875,0.088607,0.0100807973770717
"928",9,"O",32,4,0.103894,0.0103314643471076
"929",9,"Y",1,0.125,0.124373,0.010392011840881
"930",9,"Y",2,0.25,0.058084,0.00958780496466235
"931",9,"Y",3,0.375,0.03637,0.0102065684930852
"932",9,"Y",4,0.5,0.028111,0.00939653810096188
"933",9,"Y",5,0.625,0.154498,0.0172498922848342
"934",9,"Y",6,0.75,0.291852,0.0186463280973802
"935",9,"Y",7,0.875,0.323725,0.0199525010457285
"936",9,"Y",8,1,0.298455,0.0243082119183346
"937",9,"Y",9,1.125,0.26432,0.0276338359423532
"938",9,"Y",10,1.25,0.448651,0.0535210210661157
"939",9,"Y",11,1.375,0.524629,0.0602185804659437
