t,pop,estrategia,frequencia
3,19,Y,0.2244
3,19,B,0.3716
3,20,O,0.3112
3,20,Y,0.3388
3,20,B,0.35
3,21,O,0.3131
3,21,Y,0.312
3,21,B,0.3749
3,22,O,0.2832
3,22,Y,0.3258
3,22,B,0.391
3,23,O,0.3983
3,23,Y,0.205
3,23,B,0.3967
3,24,O,0.4777
3,24,Y,0.297
3,24,B,0.2253
3,25,O,0.3348
3,25,Y,0.3098
3,25,B,0.3554
3,26,O,0.3683
3,26,Y,0.3692
3,26,B,0.2625
3,27,O,0.4043
3,27,Y,0.3528
3,27,B,0.2429
3,28,O,0.4088
3,28,Y,0.2701
3,28,B,0.3211
3,29,O,0.2547
3,29,Y,0.2947
3,29,B,0.4506
3,30,O,0.4366
3,30,Y,0.2891
3,30,B,0.2743
3,31,O,0.2887
3,31,Y,0.3661
3,31,B,0.3452
3,32,O,0.4494
3,32,Y,0.2734
3,32,B,0.2772
3,33,O,0.3214
3,33,Y,0.3651
3,33,B,0.3135
3,34,O,0.2962
3,34,Y,0.3592
3,34,B,0.3446
3,35,O,0.3764
3,35,Y,0.3063
3,35,B,0.3173
3,36,O,0.3139
3,36,Y,0.2557
3,36,B,0.4304
3,37,O,0.1986
3,37,Y,0.3975
3,37,B,0.4039
3,38,O,0.4266
3,38,Y,0.2503
3,38,B,0.3231
3,39,O,0.3982
3,39,Y,0.2465
3,39,B,0.3553
3,40,O,0.387
3,40,Y,0.3022
3,40,B,0.3108
3,41,O,0.269
3,41,Y,0.3918
3,41,B,0.3392
3,42,O,0.3103
3,42,Y,0.3935
3,42,B,0.2962
3,43,O,0.4399
3,43,Y,0.3222
3,43,B,0.2379
3,44,O,0.3211
3,44,Y,0.2597
3,44,B,0.4192
3,45,O,0.3772
3,45,Y,0.3716
3,45,B,0.2512
3,46,O,0.3136
3,46,Y,0.325
3,46,B,0.3614
3,47,O,0.3557
3,47,Y,0.307
3,47,B,0.3373
3,48,O,0.3487
3,48,Y,0.291
3,48,B,0.3603
3,49,O,0.3149
3,49,Y,0.3486
3,49,B,0.3365
3,50,O,0.3063
3,50,Y,0.2839
3,50,B,0.4098
3,51,O,0.3934
3,51,Y,0.3266
3,51,B,0.28
3,52,O,0.3778
3,52,Y,0.3282
3,52,B,0.294
3,53,O,0.3089
3,53,Y,0.438
3,53,B,0.2531
3,54,O,0.3969
3,54,Y,0.2716
3,54,B,0.3315
3,55,O,0.4051
3,55,Y,0.2581
3,55,B,0.3368
3,56,O,0.3199
3,56,Y,0.413
3,56,B,0.2671
3,57,O,0.3464
3,57,Y,0.4063
3,57,B,0.2473
3,58,O,0.3618
3,58,Y,0.4002
3,58,B,0.238
3,59,O,0.3257
3,59,Y,0.2351
3,59,B,0.4392
3,60,O,0.3089
3,60,Y,0.3246
3,60,B,0.3665
3,61,O,0.3182
3,61,Y,0.2482
3,61,B,0.4336
3,62,O,0.2113
3,62,Y,0.4167
3,62,B,0.372
3,63,O,0.3349
3,63,Y,0.3789
3,63,B,0.2862
3,64,O,0.3455
3,64,Y,0.2252
3,64,B,0.4293
3,65,O,0.3519
3,65,Y,0.3161
3,65,B,0.332
3,66,O,0.3556
3,66,Y,0.3727
3,66,B,0.2717
3,67,O,0.3742
3,67,Y,0.2427
3,67,B,0.3831
3,68,O,0.302
3,68,Y,0.3743
3,68,B,0.3237
3,69,O,0.251
3,69,Y,0.3296
3,69,B,0.4194
3,70,O,0.3301
3,70,Y,0.3644
3,70,B,0.3055
3,71,O,0.2339
3,71,Y,0.3798
